OBJECTID,uuid,event_id,event_name,start_date,end_date,locality,season,geometry_source,year,long,lat,location,OBJECTID,TARGET_FID,DATASETNAM,COMPLEVEL,WSCMDA,WSCSDA,WSCSSDA,FDA,WSCMDANAME,WSCSDANAME,WSCSSDANAM
1086,bc05b610-b1cb-473d-9c31-4ace2d9c93bc,8c901daf-8e02-4bcb-96a5-777dd6d23265,,3/26/2021,3/31/2021,Saint-André-d'Argenteuil,spring,MSPQ,2021,-74,45.5555966,-74.34360129999999 45.55559660000006,1086,1086,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1087,897b843a-e760-42a9-a38e-ca64844a6767,0370ae90-7a66-4dcd-b6f8-7b714cc34b40,,3/19/1990,3/21/1990,Saint-André-d'Argenteuil,spring,MSPQ,1990,-74,45.5670758,-74.33664189999996 45.567075800000055,1087,1087,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1088,fd1d04a3-3b87-414a-b9ca-6c6524d4605e,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Lachute,spring,MSPQ,2020,-74,45.6544179,-74.34087149999993 45.654417900000055,1088,1088,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1090,82d5e54c-6d9b-4b32-ae51-becfecd84a47,b648a717-4dfd-463d-9fbc-5f182dd3fff6,,5/1/1997,n/a - nd,Lachute,spring,MSPQ,1997,-74,45.6544179,-74.34087149999993 45.654417900000055,1090,1090,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1091,60b9b9c8-3bb7-4e2b-8d4e-c8e8d9adb86d,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Saint-André-d'Argenteuil,spring,MSPQ,1998,-74,45.5621288,-74.33700579999999 45.56212880000004,1091,1091,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1092,40d8aaaf-71a6-47b1-86c6-5f4e488e7240,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Saint-André-d'Argenteuil,spring,MSPQ,2020,-74,45.5670758,-74.33664189999996 45.567075800000055,1092,1092,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1093,21d5e3fd-2bc8-4322-ac8e-917329164e99,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Saint-André-d'Argenteuil,spring,MSPQ,2009,-74,45.5594988,-74.33333579999999 45.55949880000003,1093,1093,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1095,b6920c9a-171a-4716-aae1-e93fbff7e105,e591116d-2f69-4128-b0ef-a25eb048b69b,,4/2/2016,4/4/2016,Lachute,spring,MSPQ,2016,-74,45.6636543,-74.31432889999996 45.663654300000076,1095,1095,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1110,ea1fb9cd-8ab5-40c7-af68-52281a9529c0,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Nominingue,spring,MSPQ,2009,-75,46.3993837,-75.04576629999997 46.399383700000044,1110,1110,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1111,456470d3-91bc-4f3c-a2d8-1ca947ccab0e,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Nominingue,spring,MSPQ,2020,-75,46.3992787,-75.02647129999997 46.399278700000025,1111,1111,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1112,b1fb523f-428d-4614-b83b-a0c3bb343514,b648a717-4dfd-463d-9fbc-5f182dd3fff6,,5/1/1997,n/a - nd,Rivière-Rouge,spring,MSPQ,1997,-75,46.4178279,-74.87156729999998 46.41782790000008,1112,1112,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1113,665b424e-dc08-48c2-a42c-1c6af203aa81,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Rivière-Rouge,spring,MSPQ,1998,-75,46.4102259,-74.86961529999996 46.41022590000006,1113,1113,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1114,b2965f39-179b-4627-a678-35728ab12c4b,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,L'Ascension,spring,MSPQ,2008,-75,46.5570258,-74.82572029999994 46.557025800000076,1114,1114,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1115,fac8dcff-9f22-4b27-84eb-f5a7c774f9b7,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Rivière-Rouge,spring,MSPQ,2008,-75,46.4173089,-74.86380429999997 46.41730890000008,1115,1115,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1116,84e05af2-8a6a-4bdc-bae3-2c294332b9c0,b648a717-4dfd-463d-9fbc-5f182dd3fff6,,5/1/1997,n/a - nd,L'Ascension,spring,MSPQ,1997,-75,46.5500398,-74.82754529999994 46.550039800000036,1116,1116,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1118,d0e30799-8257-4b6a-8551-3a2d0095eb76,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Labelle,spring,MSPQ,1998,-75,46.2808338,-74.73307559999995 46.28083380000004,1118,1118,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1119,582d1dbc-c89b-42fe-87cc-e4ff28f9a1ba,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Labelle,spring,MSPQ,1998,-75,46.2770538,-74.72921959999996 46.27705380000003,1119,1119,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1120,9bf0866e-aa90-4816-83ad-8f92d0f91b31,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,La Macaza,spring,MSPQ,2011,-75,46.404697,-74.72026039999997 46.404697000000056,1120,1120,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1151,314ed44d-89a9-4ee1-a1b5-29db30849316,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Gore,spring,MSPQ,2020,-74,45.7540735,-74.25917229999999 45.75407350000006,1151,1151,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1154,19be86c8-74c7-417e-b5e2-24ff558de0b5,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Saint-Colomban,spring,MSPQ,2011,-74,45.7291526,-74.12441979999994 45.72915260000008,1154,1154,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1155,ab3d8d93-dddd-40f6-b426-715ed05acc59,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Mirabel,spring,MSPQ,2005,-74,45.7156676,-74.08563079999993 45.715667600000074,1155,1155,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1156,105805b6-0583-44b3-bbc5-e691b1af8337,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Saint-Colomban,spring,MSPQ,2008,-74,45.7057817,-74.11394789999997 45.705781700000045,1156,1156,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1157,1ea4e0b4-bf03-4fc6-8d6b-b2220bc4ad6f,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Mirabel,spring,MSPQ,2008,-74,45.7094986,-74.09198779999997 45.709498600000074,1157,1157,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1158,433db6f5-566e-463f-988a-b0ce184e88f8,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Saint-Colomban,spring,MSPQ,2005,-74,45.7247796,-74.08774269999998 45.72477960000003,1158,1158,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1159,958325b9-6a29-49b4-a607-19b201b32e58,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Mirabel,spring,MSPQ,2020,-74,45.7156676,-74.08563079999993 45.715667600000074,1159,1159,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1161,aaae4f6e-9d91-47f3-8f2f-569e77da1e10,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Saint-Colomban,spring,MSPQ,2009,-74,45.7369375,-74.05712059999996 45.73693750000007,1161,1161,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1162,d5e22c74-f28a-4624-8344-8709b818e858,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Saint-Colomban,spring,MSPQ,2020,-74,45.7238666,-74.08377269999994 45.723866600000065,1162,1162,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1165,e927f938-9fc0-4563-9938-a03ab758edba,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Mirabel,spring,MSPQ,2014,-74,45.7354475,-74.04613059999997 45.73544750000008,1165,1165,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1166,cac24e04-4dc8-428d-a888-0c2c8ad2d4b6,e591116d-2f69-4128-b0ef-a25eb048b69b,,4/2/2016,4/4/2016,Mirabel,spring,MSPQ,2016,-74,45.7439578,-74.03312689999996 45.74395780000003,1166,1166,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1167,f25d1d86-6d2d-4c29-b21e-0fc354ff1ba7,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Saint-Colomban,spring,MSPQ,1998,-74,45.7238666,-74.08377269999994 45.723866600000065,1167,1167,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1168,05d55146-64c3-4dd2-b4cb-87d076119801,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Saint-Colomban,spring,MSPQ,2011,-74,45.7212756,-74.08715869999997 45.72127560000007,1168,1168,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1210,686abe42-6cca-4e55-aa5a-a795bde06de1,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Harrington,spring,MSPQ,2017,-75,45.8850099,-74.65315849999996 45.88500990000006,1210,1210,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1257,ee0f4fae-ff42-410f-adfd-c42a80b1bd74,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Mont-Tremblant,spring,MSPQ,2009,-75,46.1760807,-74.61387899999994 46.17608070000006,1257,1257,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1263,dc3359ec-ed9e-454e-a3b2-6cbefaaf5e12,c3359811-7269-45c2-94a4-a8ed93b3793a,,3/13/1995,3/17/1995,Mont-Tremblant,spring,MSPQ,1995,-75,46.1760667,-74.61380099999997 46.176066700000035,1263,1263,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1264,546b3e8e-2f4f-44f0-89e7-253cc00189c4,7b56fabe-1855-4324-b314-5a75fc5dbbd8,,12/27/2008,12/31/2008,Mont-Tremblant,winter,MSPQ,2008,-75,46.1938327,-74.59631699999994 46.19383270000003,1264,1264,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1265,c85fe14b-0c7b-46a9-94d5-001f89c5adc1,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Mont-Tremblant,spring,MSPQ,2020,-75,46.1938327,-74.59631699999994 46.19383270000003,1265,1265,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1266,59b9e4c5-b0e8-4ab5-ad61-ef6ac4f35ae1,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Mont-Tremblant,spring,MSPQ,2011,-75,46.1682437,-74.59227599999997 46.16824370000006,1266,1266,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1278,d94b567d-c689-4b93-a1fd-cdbe18d9fdeb,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Notre-Dame-de-Bonsecours,spring,MSPQ,2020,-75,45.6957343,-74.92355619999995 45.69573430000003,1278,1278,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1279,b1a85bdc-a6c0-48c2-a2e0-976db9e803a2,8c901daf-8e02-4bcb-96a5-777dd6d23265,,3/26/2021,3/31/2021,Notre-Dame-de-Bonsecours,spring,MSPQ,2021,-75,45.6957343,-74.92355619999995 45.69573430000003,1279,1279,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1281,7f0f0f05-8266-4620-8b58-e5d2397db75d,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Grenville,spring,MSPQ,2008,-75,45.7293336,-74.67837259999999 45.729333600000075,1281,1281,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1282,dcbe7f7b-9414-4398-885b-cfc6067c62dc,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Grenville,spring,MSPQ,1998,-75,45.6827645,-74.65990049999994 45.682764500000076,1282,1282,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1336,33f7364e-76d6-4f37-855c-3350ee9bad5d,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Boileau,spring,MSPQ,2009,-75,45.9081533,-74.77056779999998 45.90815330000004,1336,1336,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1337,1ae9758c-1912-47de-ab2b-e963517851ed,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Boileau,spring,MSPQ,2009,-75,45.9010553,-74.77183379999997 45.90105530000005,1337,1337,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1338,60ffd246-a7a3-49d7-9b97-37ec6019107f,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Boileau,spring,MSPQ,2020,-75,45.9010553,-74.77183379999997 45.90105530000005,1338,1338,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1339,7b1f161d-3b82-4f99-ac45-a70edc16b7d0,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Huberdeau,spring,MSPQ,1998,-75,45.9747893,-74.63301329999996 45.974789300000054,1339,1339,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1340,777fb03c-b85d-4326-bfd9-6027306014ec,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Saint-Adolphe-d'Howard,spring,MSPQ,2014,-74,45.9715486,-74.34244829999994 45.97154860000006,1340,1340,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1341,62aaea92-9481-4c65-99bf-8c8e6db80942,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Sainte-Adèle,spring,MSPQ,2005,-74,45.9426972,-74.12104519999997 45.942697200000055,1341,1341,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1342,fc9be257-e47e-431a-ad18-b85730ee03d0,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Sainte-Adèle,spring,MSPQ,2009,-74,45.9365722,-74.12831819999997 45.93657220000006,1342,1342,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1343,bd548569-41c5-476a-a124-a9642f5bcae1,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Sainte-Adèle,spring,MSPQ,2011,-74,45.9681602,-74.11337719999995 45.96816020000006,1343,1343,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1346,06f21c79-9568-48dc-ba52-0da1f3c36b02,f27c2f80-63a3-4b82-b4df-a63d120df575,,5/8/1995,6/13/1995,Sainte-Adèle,spring,MSPQ,1995,-74,45.931681,-74.19820449999997 45.931681000000026,1346,1346,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1378,fd90fe04-680e-43da-a980-8305c3b18454,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Saint-Jérôme,spring,MSPQ,2009,-74,45.7816235,-73.96005239999994 45.78162350000008,1378,1378,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1379,844313da-1671-4a31-9333-00a7da32a25f,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Saint-Jérôme,spring,MSPQ,2009,-74,45.8016145,-74.02213349999994 45.80161450000003,1379,1379,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1380,3884bd0f-f499-4a62-b0dc-6b1df143c3ef,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Prévost,spring,MSPQ,2014,-74,45.8218216,-74.05340359999997 45.82182160000008,1380,1380,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1381,ad72fce6-8256-41c2-941b-803083b42888,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Prévost,spring,MSPQ,2009,-74,45.8513266,-74.07149369999996 45.85132660000005,1381,1381,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1382,773f65f2-258a-4f31-8562-864c2fe75252,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Harrington,spring,MSPQ,2009,-75,45.8439272,-74.64275499999997 45.84392720000005,1382,1382,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1383,8e01e0bd-fea5-4582-baf4-5ddf61854dcd,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Grenville,spring,MSPQ,2014,-75,45.7723738,-74.68354569999997 45.772373800000025,1383,1383,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1384,b3347d7a-80d4-470a-9ecc-f532bb537daf,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Prévost,spring,MSPQ,1998,-74,45.8467676,-74.06436069999995 45.84676760000008,1384,1384,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1386,1cf82610-2ca8-40f4-bc15-329d983f9f39,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Saint-Jérôme,spring,MSPQ,2005,-74,45.7782015,-74.00225549999993 45.77820150000008,1386,1386,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1387,d38f4107-1fa6-4e85-ad58-55a43ddd9d49,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Saint-Jérôme,spring,MSPQ,1998,-74,45.7807995,-74.00514549999997 45.78079950000006,1387,1387,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1391,e29b5b85-c98b-4c11-904c-cfa74d781e0f,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Mille-Isles,spring,MSPQ,2020,-74,45.8291161,-74.24880559999997 45.82911610000008,1391,1391,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1393,46b4154e-3117-4272-8b67-1449dfc365df,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Harrington,spring,MSPQ,2008,-75,45.8526222,-74.63565409999995 45.85262220000004,1393,1393,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1394,ae7898be-b7e9-4ef2-9047-e7e908eb95c7,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Grenville,spring,MSPQ,1998,-75,45.7730868,-74.68733669999995 45.773086800000044,1394,1394,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1430,ac99674d-ca92-4dd3-8d48-0b5f40f09429,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Amherst,spring,MSPQ,2009,-75,46.0079564,-74.76749809999995 46.00795640000007,1430,1430,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1431,fa28e45c-207e-4613-9c0d-df34646d4417,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Amherst (Canton),spring,MSPQ,2020,-75,46.0079564,-74.76749809999995 46.00795640000007,1431,1431,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1432,f3ec287a-6cc6-4a79-ba08-15b334bcbe3a,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,La Conception,spring,MSPQ,2008,-75,46.1477956,-74.69749379999996 46.14779560000005,1432,1432,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1433,541fe6f0-73e5-4433-b00c-1aeb21aed3b9,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,La Conception,spring,MSPQ,1998,-75,46.1535786,-74.69088579999999 46.15357860000006,1433,1433,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1434,f1f91db6-b787-42a3-b28f-5545c927496c,1bf8dbca-cc7f-4713-aaa7-5a01e7f99f7d,,4/10/1993,n/a - nd,Brébeuf,spring,MSPQ,1993,-75,46.0737836,-74.67247259999994 46.07378360000007,1434,1434,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1435,b0d1dec2-147c-48de-ac77-968fbac6934e,1bf8dbca-cc7f-4713-aaa7-5a01e7f99f7d,,4/10/1993,n/a - nd,Brébeuf,spring,MSPQ,1993,-75,46.0724136,-74.66935359999997 46.07241360000006,1435,1435,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1436,8e635a87-5483-4e92-a622-ac2efd8ac633,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Brébeuf,spring,MSPQ,1998,-75,46.0726816,-74.66775159999997 46.07268160000007,1436,1436,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1437,078502f0-4fc2-4a0e-9b9c-1b3000474241,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Brébeuf,spring,MSPQ,2009,-75,46.0728386,-74.66730159999997 46.07283860000007,1437,1437,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1438,59c3d281-ee7c-4559-bb46-3331b3942619,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Brébeuf,spring,MSPQ,2011,-75,46.0813986,-74.66635259999998 46.08139860000006,1438,1438,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1439,69686d66-d501-465d-80dd-f38d79d1429b,4a83c67d-198a-4be6-804a-0bed78304dcc,,3/29/1998,4/2/1998,Arundel,spring,MSPQ,1998,-75,46.0011443,-74.63649729999997 46.00114430000008,1439,1439,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1440,831ad0e4-a6b8-4204-bd63-ed4ed3721d4f,fa252146-0ea4-4d27-86e6-0d93be3fe38f,,5/2/2005,n/a - nd,Mont-Tremblant,spring,MSPQ,2005,-75,46.1185507,-74.60222789999995 46.11855070000007,1440,1440,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1441,7923002a-3e7c-4982-95ae-80d66850b2a3,e591116d-2f69-4128-b0ef-a25eb048b69b,,4/2/2016,4/4/2016,Mont-Tremblant,spring,MSPQ,2016,-75,46.1368436,-74.60757979999994 46.13684360000008,1441,1441,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
1442,03a6698d-87f5-40d1-a5da-f2f734931725,34b8bf87-c039-46fb-ae9c-90a5c30d41cc,,4/25/2005,n/a - nd,Mont-Tremblant,spring,MSPQ,2005,-75,46.1287487,-74.60435289999998 46.128748700000074,1442,1442,02LC001,NHN-CL2,2,02L,02LC,02LC,St. Lawrence Drainage Area,Lower Ottawa,Rouge and Nord
